ID,IDDevices,DeviceName,ActivationDateTime,Activator,FaultNo,Flags,OutletNo,OutletWIPs,OutletWOPs,OutletWIPWOPs,ActivatorsSerialNo,FeederNo,ToolNo,OperationMode,StudID,StudID_joining_spot,StudID_Series,StudID_Type,StudID_var_steer,StudID_var_roof,StudID_var_make,StudID_fac_name,StudID_tool,SubIndex,Variable1,Variable2,Variable3,Variable4,DeactivationDateTime,DeactivationReason,Deactivator,CarbodyID,SystemWIPs,SystemWOPs,SystemWIPWOPs,DoubleBallWeldingIndex,StudIDInternal,EventType,OldComponentTypeValue,NewComponentTypeValue,AdditionalData
181,33,HC72 200RB200,2018-04-02 15:52:41.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1375,0,0,0,2018-04-02 15:53:33.0000000,2,35,,0,0,0,0,,1,0,0,
182,33,HC72 200RB200,2018-04-02 15:53:34.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1375,0,0,0,2018-04-02 15:53:35.0000000,2,35,,0,0,0,0,,1,0,0,
183,33,HC72 200RB200,2018-04-02 15:53:36.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1375,0,0,0,2018-04-02 15:54:04.0000000,2,18,,0,0,0,0,,1,0,0,
184,33,HC72 200RB200,2018-04-02 15:54:05.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1375,0,0,0,2018-04-02 15:54:09.0000000,2,18,,0,0,0,0,,1,0,0,
185,33,HC72 200RB200,2018-04-02 15:54:09.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1375,0,0,0,2018-04-02 15:54:14.0000000,2,18,,0,0,0,0,,1,0,0,
186,33,HC72 200RB200,2018-04-02 15:54:14.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1375,0,0,0,2018-04-02 15:56:45.0000000,2,35,,0,0,0,0,,1,0,0,
187,33,HC72 200RB200,2018-04-02 15:56:46.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1375,0,0,0,2018-04-02 15:56:49.0000000,2,35,,0,0,0,0,,1,0,0,
188,33,HC72 200RB200,2018-04-02 15:56:49.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1393,0,0,0,2018-04-02 15:57:03.0000000,2,35,,0,0,0,0,,1,0,0,
189,33,HC72 200RB200,2018-04-02 15:57:04.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1393,0,0,0,2018-04-02 15:57:05.0000000,2,35,,0,0,0,0,,1,0,0,
190,33,HC72 200RB200,2018-04-02 15:57:06.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1393,0,0,0,2018-04-02 15:57:54.0000000,2,18,,0,0,0,0,,1,0,0,
191,33,HC72 200RB200,2018-04-02 16:00:34.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1393,0,0,0,2018-04-02 16:00:40.0000000,2,35,,0,0,0,0,,1,0,0,
192,33,HC72 200RB200,2018-04-02 16:00:40.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1393,0,0,0,2018-04-02 16:00:47.0000000,2,35,,0,0,0,0,,1,0,0,
193,33,HC72 200RB200,2018-04-02 16:00:47.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1393,0,0,0,2018-04-02 16:08:21.0000000,2,18,,0,0,0,0,,1,0,0,
194,33,HC72 200RB200,2018-04-02 16:07:52.0000000,16,21050,0,1,1509,15,1524,140B12401A000000,1,1,80,6100405_167_4_3_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-02 16:08:21.0000000,2,18,,0,0,0,0,,1,0,0,
195,33,HC72 200RB200,2018-04-02 16:07:54.0000000,16,20003,0,1,1509,15,1524,140B12401A000000,1,1,80,6100405_167_4_3_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-02 16:08:22.0000000,2,18,,0,0,0,0,,1,0,0,
196,33,HC72 200RB200,2018-04-02 16:14:18.0000000,16,21050,0,1,1509,15,1524,140B12401A000000,1,1,80,6100405_167_4_3_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-02 16:19:11.0000000,2,18,,0,0,0,0,,1,0,0,
197,33,HC72 200RB200,2018-04-02 16:14:19.0000000,16,20003,0,1,1509,15,1524,140B12401A000000,1,1,80,6100405_167_4_3_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-02 16:14:22.0000000,6,16,,0,0,0,0,,1,0,0,
198,33,HC72 200RB200,2018-04-02 16:19:15.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1922,0,0,0,2018-04-02 16:19:18.0000000,2,18,,0,0,0,0,,1,0,0,
199,33,HC72 200RB200,2018-04-02 16:19:19.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1940,0,0,0,2018-04-02 16:19:25.0000000,2,18,,0,0,0,0,,1,0,0,
200,33,HC72 200RB200,2018-04-02 16:19:25.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1922,0,0,0,2018-04-02 16:20:05.0000000,2,18,,0,0,0,0,,1,0,0,
201,33,HC72 200RB200,2018-04-02 16:20:05.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1940,0,0,0,2018-04-02 16:20:09.0000000,2,18,,0,0,0,0,,1,0,0,
202,33,HC72 200RB200,2018-04-02 16:20:10.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1940,0,0,0,2018-04-02 16:20:17.0000000,2,18,,0,0,0,0,,1,0,0,
203,33,HC72 200RB200,2018-04-02 16:20:17.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1940,0,0,0,2018-04-02 16:20:31.0000000,2,35,,0,0,0,0,,1,0,0,
204,33,HC72 200RB200,2018-04-02 16:20:32.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1940,0,0,0,2018-04-02 16:21:23.0000000,2,18,,0,0,0,0,,1,0,0,
205,33,HC72 200RB200,2018-04-02 16:25:27.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1940,0,0,0,2018-04-02 16:25:37.0000000,2,18,,0,0,0,0,,1,0,0,
206,33,HC72 200RB200,2018-04-02 16:25:38.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1940,0,0,0,2018-04-02 16:25:46.0000000,2,18,,0,0,0,0,,1,0,0,
207,33,HC72 200RB200,2018-04-02 16:25:47.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1958,0,0,0,2018-04-02 16:25:52.0000000,2,18,,0,0,0,0,,1,0,0,
208,33,HC72 200RB200,2018-04-02 16:25:52.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1958,0,0,0,2018-04-02 16:26:04.0000000,2,35,,0,0,0,0,,1,0,0,
209,33,HC72 200RB200,2018-04-02 16:26:04.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1958,0,0,0,2018-04-02 16:26:06.0000000,2,35,,0,0,0,0,,1,0,0,
210,33,HC72 200RB200,2018-04-02 16:26:08.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1922,0,0,0,2018-04-02 16:26:15.0000000,2,35,,0,0,0,0,,1,0,0,
211,33,HC72 200RB200,2018-04-02 16:26:16.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1922,0,0,0,2018-04-02 16:26:32.0000000,2,18,,0,0,0,0,,1,0,0,
212,33,HC72 200RB200,2018-04-02 16:26:33.0000000,49,13009,0,1,1509,15,1524,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,1940,0,0,0,2018-04-02 16:40:59.0000000,2,18,,0,0,0,0,,1,0,0,
213,29,UB73 270RB200,2018-04-02 16:27:09.0000000,65,17068,0,1,4493,2,4495,70C9D0EE000000D8,1,1,160,6200151_167_4_1_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-02 16:27:35.0000000,2,35,,0,0,0,0,,1,0,0,
214,29,UB73 270RB200,2018-04-02 16:29:57.0000000,16,20002,0,1,4496,2,4498,1A101C0E5C000000,1,1,160,6200232_167_4_2_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-02 16:31:49.0000000,2,35,,0,0,0,0,,1,0,0,
215,33,HC72 200RB200,2018-04-02 16:43:30.0000000,49,13011,0,1,1510,15,1525,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,12506,0,0,0,2018-04-02 16:43:36.0000000,1,18,,0,0,0,0,,1,0,0,
216,33,HC72 200RB200,2018-04-02 16:45:44.0000000,49,13011,0,1,1510,15,1525,701A22E9000000E6,1,1,160,6100405_167_4_3_0_1_1_1,,,,,,,,,0,12489,0,0,0,2018-04-02 16:45:47.0000000,1,18,,0,0,0,0,,1,0,0,
217,33,HC72 200RB200,2018-04-02 16:59:20.0000000,49,13009,0,1,1519,15,1534,701A22E9000000E6,1,1,160,6100150_167_4_1_0_1_1_1,,,,,,,,,0,1340,0,0,0,2018-04-02 17:00:22.0000000,2,18,,0,0,0,0,,1,0,0,
218,33,HC72 200RB200,2018-04-02 17:00:22.0000000,49,13009,0,1,1519,15,1534,701A22E9000000E6,1,1,160,6100150_167_4_1_0_1_1_1,,,,,,,,,0,1358,0,0,0,2018-04-02 17:00:27.0000000,2,18,,0,0,0,0,,1,0,0,
219,33,HC72 200RB200,2018-04-02 17:00:27.0000000,49,13009,0,1,1519,15,1534,701A22E9000000E6,1,1,160,6100150_167_4_1_0_1_1_1,,,,,,,,,0,1358,0,0,0,2018-04-02 17:02:03.0000000,2,18,,0,0,0,0,,1,0,0,
220,33,HC72 200RB200,2018-04-02 17:00:58.0000000,16,20058,0,1,1519,15,1534,140B12401A000000,1,1,60,6100150_167_4_1_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-02 17:02:03.0000000,2,18,,0,0,0,0,,1,0,0,
221,33,HC72 200RB200,2018-04-02 17:02:03.0000000,49,13009,0,1,1519,15,1534,701A22E9000000E6,1,1,160,6100150_167_4_1_0_1_1_1,,,,,,,,,0,1340,0,0,0,2018-04-02 17:02:28.0000000,1,18,,0,0,0,0,,1,0,0,
222,33,HC72 200RB200,2018-04-02 17:06:22.0000000,16,21050,0,1,1519,15,1534,140B12401A000000,1,1,80,6100150_167_4_1_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-02 17:16:54.0000000,2,18,,0,0,0,0,,1,0,0,
223,33,HC72 200RB200,2018-04-02 17:06:24.0000000,16,20003,0,1,1519,15,1534,140B12401A000000,1,1,80,6100150_167_4_1_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-02 17:06:31.0000000,6,16,,0,0,0,0,,1,0,0,
224,33,HC72 200RB200,2018-04-03 13:18:03.0000000,16,20006,0,1,1534,15,1549,140B12401A000000,0,1,160,610413_167_4_2_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-03 13:18:08.0000000,2,18,,0,0,0,0,,1,0,0,
225,33,HC72 200RB200,2018-04-03 13:18:08.0000000,16,20006,0,1,1534,15,1549,140B12401A000000,0,1,160,610413_167_4_2_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-03 13:18:31.0000000,2,35,,0,0,0,0,,1,0,0,
226,33,HC72 200RB200,2018-04-03 13:18:31.0000000,16,20006,0,1,1534,15,1549,140B12401A000000,0,1,160,610413_167_4_2_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-03 13:18:50.0000000,2,35,,0,0,0,0,,1,0,0,
227,33,HC72 200RB200,2018-04-03 13:18:50.0000000,16,20006,0,1,1534,15,1549,140B12401A000000,0,1,160,610413_167_4_2_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-03 13:25:36.0000000,2,18,,0,0,0,0,,1,0,0,
228,33,HC72 200RB200,2018-04-03 13:25:36.0000000,16,20006,0,1,1534,15,1549,140B12401A000000,0,1,160,610413_167_4_2_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-03 13:25:53.0000000,2,35,,0,0,0,0,,1,0,0,
229,33,HC72 200RB200,2018-04-03 13:25:53.0000000,16,20006,0,1,1534,15,1549,140B12401A000000,0,1,160,610413_167_4_2_0_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-03 13:36:48.0000000,2,18,,0,0,0,0,,1,0,0,
230,33,HC72 200RB200,2018-04-03 13:38:53.0000000,49,13009,0,1,1535,15,1550,701A22E9000000E6,1,1,160,6100408_167_4_2_0_1_1_1,,,,,,,,,0,299,0,0,0,2018-04-03 13:39:01.0000000,2,18,,0,0,0,0,,1,0,0,
231,33,HC72 200RB200,2018-04-03 13:39:02.0000000,49,13009,0,1,1535,15,1550,701A22E9000000E6,1,1,160,6100408_167_4_2_0_1_1_1,,,,,,,,,0,264,0,0,0,2018-04-03 13:39:06.0000000,2,18,,0,0,0,0,,1,0,0,
232,33,HC72 200RB200,2018-04-03 13:39:06.0000000,49,13009,0,1,1535,15,1550,701A22E9000000E6,1,1,160,6100408_167_4_2_0_1_1_1,,,,,,,,,0,264,0,0,0,2018-04-03 13:48:24.0000000,2,18,,0,0,0,0,,1,0,0,
233,30,UB73 270RB500,2018-04-03 14:08:17.0000000,49,13008,0,1,9300,14,9314,70C98BE5000000A9,1,1,160,6100457_167_4_1_0_1_1_1,,,,,,,,,0,65325,0,0,0,2018-04-03 14:09:32.0000000,1,35,,0,0,0,0,,1,0,0,
234,7,UB72 140RB500,2018-04-03 14:27:51.0000000,49,13008,0,1,9509,121,9630,70471CE9000000A4,1,1,160,6200286_167_0_1_0_1_1_1,,,,,,,,,0,65290,0,0,0,2018-04-03 14:31:37.0000000,2,18,,0,0,0,0,,1,0,0,
235,16,UB72 180RB200,2018-04-03 14:30:23.0000000,16,20002,0,1,5136,20,5156,140B12401A000000,1,1,160,6200287_167_4_1_3_1_1_1,,,,,,,,,0,0,0,0,0,2018-04-03 14:34:08.0000000,2,35,,0,0,0,0,,1,0,0,
236,7,UB72 140RB500,2018-04-03 14:31:39.0000000,49,13011,0,1,9509,122,9631,70471CE9000000A4,1,1,160,6200286_167_0_1_0_1_1_1,,,,,,,,,0,12259,0,0,0,2018-04-03 14:31:44.0000000,2,35,,0,0,0,0,,1,0,0,
